prob_pred,n_bins,strategy,ymax,metric_name,metric_value,model_name,b,m
0.004870919291445437,10,uniform,0.2,prob_true,0.004746084480303749,fit-age-sex-bloods,-1,0
0.028262852463259158,10,uniform,0.2,prob_true,0.030726256983240222,fit-age-sex-bloods,-1,0
0.048967187484942824,10,uniform,0.2,prob_true,0.0738255033557047,fit-age-sex-bloods,-1,0
0.06795067223388666,10,uniform,0.2,prob_true,0.05333333333333334,fit-age-sex-bloods,-1,0
0.08900322370789339,10,uniform,0.2,prob_true,0.07547169811320754,fit-age-sex-bloods,-1,0
0.10684562552282204,10,uniform,0.2,prob_true,0.1891891891891892,fit-age-sex-bloods,-1,0
0.130175132767285,10,uniform,0.2,prob_true,0.0967741935483871,fit-age-sex-bloods,-1,0
0.14823544271801967,10,uniform,0.2,prob_true,0.13333333333333333,fit-age-sex-bloods,-1,0
0.17108566533386474,10,uniform,0.2,prob_true,0.15384615384615385,fit-age-sex-bloods,-1,0
0.19088253050602558,10,uniform,0.2,prob_true,0.2,fit-age-sex-bloods,-1,0
0.004870919291445437,10,uniform,0.2,n_total,4214.0,fit-age-sex-bloods,-1,0
0.028262852463259158,10,uniform,0.2,n_total,358.0,fit-age-sex-bloods,-1,0
0.048967187484942824,10,uniform,0.2,n_total,149.0,fit-age-sex-bloods,-1,0
0.06795067223388666,10,uniform,0.2,n_total,75.0,fit-age-sex-bloods,-1,0
0.08900322370789339,10,uniform,0.2,n_total,53.0,fit-age-sex-bloods,-1,0
0.10684562552282204,10,uniform,0.2,n_total,37.0,fit-age-sex-bloods,-1,0
0.130175132767285,10,uniform,0.2,n_total,31.0,fit-age-sex-bloods,-1,0
0.14823544271801967,10,uniform,0.2,n_total,15.0,fit-age-sex-bloods,-1,0
0.17108566533386474,10,uniform,0.2,n_total,13.0,fit-age-sex-bloods,-1,0
0.19088253050602558,10,uniform,0.2,n_total,10.0,fit-age-sex-bloods,-1,0
0.004870919291445437,10,uniform,0.2,n_event,20.0,fit-age-sex-bloods,-1,0
0.028262852463259158,10,uniform,0.2,n_event,11.0,fit-age-sex-bloods,-1,0
0.048967187484942824,10,uniform,0.2,n_event,11.0,fit-age-sex-bloods,-1,0
0.06795067223388666,10,uniform,0.2,n_event,4.0,fit-age-sex-bloods,-1,0
0.08900322370789339,10,uniform,0.2,n_event,4.0,fit-age-sex-bloods,-1,0
0.10684562552282204,10,uniform,0.2,n_event,7.0,fit-age-sex-bloods,-1,0
0.130175132767285,10,uniform,0.2,n_event,3.0,fit-age-sex-bloods,-1,0
0.14823544271801967,10,uniform,0.2,n_event,2.0,fit-age-sex-bloods,-1,0
0.17108566533386474,10,uniform,0.2,n_event,2.0,fit-age-sex-bloods,-1,0
0.19088253050602558,10,uniform,0.2,n_event,2.0,fit-age-sex-bloods,-1,0
0.008170489898702619,10,uniform,0.62,prob_true,0.009085146841326854,fit-age-sex-bloods,-1,0
0.08635112380929917,10,uniform,0.62,prob_true,0.10126582278481013,fit-age-sex-bloods,-1,0
0.14650346245150866,10,uniform,0.62,prob_true,0.09090909090909091,fit-age-sex-bloods,-1,0
0.210173271471203,10,uniform,0.62,prob_true,0.16666666666666666,fit-age-sex-bloods,-1,0
0.2787992892567818,10,uniform,0.62,prob_true,0.4444444444444444,fit-age-sex-bloods,-1,0
0.3407354787136174,10,uniform,0.62,prob_true,0.7777777777777778,fit-age-sex-bloods,-1,0
0.4073799225120136,10,uniform,0.62,prob_true,0.42857142857142855,fit-age-sex-bloods,-1,0
0.4474730122385827,10,uniform,0.62,prob_true,1.0,fit-age-sex-bloods,-1,0
0.5261246281144509,10,uniform,0.62,prob_true,0.5,fit-age-sex-bloods,-1,0
0.6044545418780091,10,uniform,0.62,prob_true,1.0,fit-age-sex-bloods,-1,0
0.008170489898702619,10,uniform,0.62,n_total,4733.0,fit-age-sex-bloods,-1,0
0.08635112380929917,10,uniform,0.62,n_total,158.0,fit-age-sex-bloods,-1,0
0.14650346245150866,10,uniform,0.62,n_total,55.0,fit-age-sex-bloods,-1,0
0.210173271471203,10,uniform,0.62,n_total,24.0,fit-age-sex-bloods,-1,0
0.2787992892567818,10,uniform,0.62,n_total,9.0,fit-age-sex-bloods,-1,0
0.3407354787136174,10,uniform,0.62,n_total,9.0,fit-age-sex-bloods,-1,0
0.4073799225120136,10,uniform,0.62,n_total,7.0,fit-age-sex-bloods,-1,0
0.4474730122385827,10,uniform,0.62,n_total,1.0,fit-age-sex-bloods,-1,0
0.5261246281144509,10,uniform,0.62,n_total,2.0,fit-age-sex-bloods,-1,0
0.6044545418780091,10,uniform,0.62,n_total,1.0,fit-age-sex-bloods,-1,0
0.008170489898702619,10,uniform,0.62,n_event,43.0,fit-age-sex-bloods,-1,0
0.08635112380929917,10,uniform,0.62,n_event,16.0,fit-age-sex-bloods,-1,0
0.14650346245150866,10,uniform,0.62,n_event,5.0,fit-age-sex-bloods,-1,0
0.210173271471203,10,uniform,0.62,n_event,4.0,fit-age-sex-bloods,-1,0
0.2787992892567818,10,uniform,0.62,n_event,4.0,fit-age-sex-bloods,-1,0
0.3407354787136174,10,uniform,0.62,n_event,7.0,fit-age-sex-bloods,-1,0
0.4073799225120136,10,uniform,0.62,n_event,3.0,fit-age-sex-bloods,-1,0
0.4474730122385827,10,uniform,0.62,n_event,1.0,fit-age-sex-bloods,-1,0
0.5261246281144509,10,uniform,0.62,n_event,1.0,fit-age-sex-bloods,-1,0
0.6044545418780091,10,uniform,0.62,n_event,1.0,fit-age-sex-bloods,-1,0
0.005204290174592278,10,uniform,0.2,prob_true,0.005733397037744864,fit-age-sex,-1,0
0.028023484556103526,10,uniform,0.2,prob_true,0.034210526315789476,fit-age-sex,-1,0
0.04913097491155599,10,uniform,0.2,prob_true,0.06790123456790123,fit-age-sex,-1,0
0.06867805399862802,10,uniform,0.2,prob_true,0.07142857142857142,fit-age-sex,-1,0
0.08926265792584442,10,uniform,0.2,prob_true,0.058823529411764705,fit-age-sex,-1,0
0.10860365976283774,10,uniform,0.2,prob_true,0.16129032258064516,fit-age-sex,-1,0
0.1292175204222111,10,uniform,0.2,prob_true,0.12121212121212122,fit-age-sex,-1,0
0.14887575004830594,10,uniform,0.2,prob_true,0.05555555555555555,fit-age-sex,-1,0
0.16742775453261818,10,uniform,0.2,prob_true,0.3333333333333333,fit-age-sex,-1,0
0.18866150525157593,10,uniform,0.2,prob_true,0.4,fit-age-sex,-1,0
0.005204290174592278,10,uniform,0.2,n_total,4186.0,fit-age-sex,-1,0
0.028023484556103526,10,uniform,0.2,n_total,380.0,fit-age-sex,-1,0
0.04913097491155599,10,uniform,0.2,n_total,162.0,fit-age-sex,-1,0
0.06867805399862802,10,uniform,0.2,n_total,70.0,fit-age-sex,-1,0
0.08926265792584442,10,uniform,0.2,n_total,51.0,fit-age-sex,-1,0
0.10860365976283774,10,uniform,0.2,n_total,31.0,fit-age-sex,-1,0
0.1292175204222111,10,uniform,0.2,n_total,33.0,fit-age-sex,-1,0
0.14887575004830594,10,uniform,0.2,n_total,18.0,fit-age-sex,-1,0
0.16742775453261818,10,uniform,0.2,n_total,6.0,fit-age-sex,-1,0
0.18866150525157593,10,uniform,0.2,n_total,10.0,fit-age-sex,-1,0
0.005204290174592278,10,uniform,0.2,n_event,24.0,fit-age-sex,-1,0
0.028023484556103526,10,uniform,0.2,n_event,13.0,fit-age-sex,-1,0
0.04913097491155599,10,uniform,0.2,n_event,11.0,fit-age-sex,-1,0
0.06867805399862802,10,uniform,0.2,n_event,5.0,fit-age-sex,-1,0
0.08926265792584442,10,uniform,0.2,n_event,3.0,fit-age-sex,-1,0
0.10860365976283774,10,uniform,0.2,n_event,5.0,fit-age-sex,-1,0
0.1292175204222111,10,uniform,0.2,n_event,4.0,fit-age-sex,-1,0
0.14887575004830594,10,uniform,0.2,n_event,1.0,fit-age-sex,-1,0
0.16742775453261818,10,uniform,0.2,n_event,2.0,fit-age-sex,-1,0
0.18866150525157593,10,uniform,0.2,n_event,4.0,fit-age-sex,-1,0
0.00865423579612655,10,uniform,0.62,prob_true,0.010341916420430562,fit-age-sex,-1,0
0.08773695591810418,10,uniform,0.62,prob_true,0.09210526315789473,fit-age-sex,-1,0
0.14628271159622697,10,uniform,0.62,prob_true,0.11764705882352941,fit-age-sex,-1,0
0.2121314439070857,10,uniform,0.62,prob_true,0.16,fit-age-sex,-1,0
0.27566918852991407,10,uniform,0.62,prob_true,0.36363636363636365,fit-age-sex,-1,0
0.34898204243549447,10,uniform,0.62,prob_true,0.3333333333333333,fit-age-sex,-1,0
0.410568417312393,10,uniform,0.62,prob_true,0.42857142857142855,fit-age-sex,-1,0
0.4603976016048523,10,uniform,0.62,prob_true,0.3333333333333333,fit-age-sex,-1,0
0.534235081153921,10,uniform,0.62,prob_true,0.6666666666666666,fit-age-sex,-1,0
0.6152649806838274,10,uniform,0.62,prob_true,0.0,fit-age-sex,-1,0
0.00865423579612655,10,uniform,0.62,n_total,4738.0,fit-age-sex,-1,0
0.08773695591810418,10,uniform,0.62,n_total,152.0,fit-age-sex,-1,0
0.14628271159622697,10,uniform,0.62,n_total,51.0,fit-age-sex,-1,0
0.2121314439070857,10,uniform,0.62,n_total,25.0,fit-age-sex,-1,0
0.27566918852991407,10,uniform,0.62,n_total,11.0,fit-age-sex,-1,0
0.34898204243549447,10,uniform,0.62,n_total,9.0,fit-age-sex,-1,0
0.410568417312393,10,uniform,0.62,n_total,7.0,fit-age-sex,-1,0
0.4603976016048523,10,uniform,0.62,n_total,3.0,fit-age-sex,-1,0
0.534235081153921,10,uniform,0.62,n_total,3.0,fit-age-sex,-1,0
0.6152649806838274,10,uniform,0.62,n_total,1.0,fit-age-sex,-1,0
0.00865423579612655,10,uniform,0.62,n_event,49.0,fit-age-sex,-1,0
0.08773695591810418,10,uniform,0.62,n_event,14.0,fit-age-sex,-1,0
0.14628271159622697,10,uniform,0.62,n_event,6.0,fit-age-sex,-1,0
0.2121314439070857,10,uniform,0.62,n_event,4.0,fit-age-sex,-1,0
0.27566918852991407,10,uniform,0.62,n_event,4.0,fit-age-sex,-1,0
0.34898204243549447,10,uniform,0.62,n_event,3.0,fit-age-sex,-1,0
0.410568417312393,10,uniform,0.62,n_event,3.0,fit-age-sex,-1,0
0.4603976016048523,10,uniform,0.62,n_event,1.0,fit-age-sex,-1,0
0.534235081153921,10,uniform,0.62,n_event,2.0,fit-age-sex,-1,0
0.6152649806838274,10,uniform,0.62,n_event,0.0,fit-age-sex,-1,0
0.004933796280831582,10,uniform,0.2,prob_true,0.0054671968190854875,fit-spline,-1,0
0.02843512934428956,10,uniform,0.2,prob_true,0.023148148148148147,fit-spline,-1,0
0.049237348062787185,10,uniform,0.2,prob_true,0.0582010582010582,fit-spline,-1,0
0.06875803803700956,10,uniform,0.2,prob_true,0.0625,fit-spline,-1,0
0.09005848510135525,10,uniform,0.2,prob_true,0.07575757575757576,fit-spline,-1,0
0.10955143097778974,10,uniform,0.2,prob_true,0.10416666666666667,fit-spline,-1,0
0.12940568950734918,10,uniform,0.2,prob_true,0.05555555555555555,fit-spline,-1,0
0.14839644607559954,10,uniform,0.2,prob_true,0.25,fit-spline,-1,0
0.17074206913601003,10,uniform,0.2,prob_true,0.125,fit-spline,-1,0
0.1889482355331423,10,uniform,0.2,prob_true,0.2,fit-spline,-1,0
0.004933796280831582,10,uniform,0.2,n_total,4024.0,fit-spline,-1,0
0.02843512934428956,10,uniform,0.2,n_total,432.0,fit-spline,-1,0
0.049237348062787185,10,uniform,0.2,n_total,189.0,fit-spline,-1,0
0.06875803803700956,10,uniform,0.2,n_total,112.0,fit-spline,-1,0
0.09005848510135525,10,uniform,0.2,n_total,66.0,fit-spline,-1,0
0.10955143097778974,10,uniform,0.2,n_total,48.0,fit-spline,-1,0
0.12940568950734918,10,uniform,0.2,n_total,36.0,fit-spline,-1,0
0.14839644607559954,10,uniform,0.2,n_total,16.0,fit-spline,-1,0
0.17074206913601003,10,uniform,0.2,n_total,16.0,fit-spline,-1,0
0.1889482355331423,10,uniform,0.2,n_total,10.0,fit-spline,-1,0
0.004933796280831582,10,uniform,0.2,n_event,22.0,fit-spline,-1,0
0.02843512934428956,10,uniform,0.2,n_event,10.0,fit-spline,-1,0
0.049237348062787185,10,uniform,0.2,n_event,11.0,fit-spline,-1,0
0.06875803803700956,10,uniform,0.2,n_event,7.0,fit-spline,-1,0
0.09005848510135525,10,uniform,0.2,n_event,5.0,fit-spline,-1,0
0.10955143097778974,10,uniform,0.2,n_event,5.0,fit-spline,-1,0
0.12940568950734918,10,uniform,0.2,n_event,2.0,fit-spline,-1,0
0.14839644607559954,10,uniform,0.2,n_event,4.0,fit-spline,-1,0
0.17074206913601003,10,uniform,0.2,n_event,2.0,fit-spline,-1,0
0.1889482355331423,10,uniform,0.2,n_event,2.0,fit-spline,-1,0
0.008387108820212123,10,uniform,0.54,prob_true,0.00892468437091859,fit-spline,-1,0
0.07509956186491794,10,uniform,0.54,prob_true,0.06772908366533864,fit-spline,-1,0
0.12861167131005763,10,uniform,0.54,prob_true,0.10126582278481013,fit-spline,-1,0
0.1863271060456965,10,uniform,0.54,prob_true,0.17142857142857143,fit-spline,-1,0
0.2363196482793618,10,uniform,0.54,prob_true,0.29411764705882354,fit-spline,-1,0
0.30200300937824953,10,uniform,0.54,prob_true,0.36363636363636365,fit-spline,-1,0
0.33917100195855965,10,uniform,0.54,prob_true,0.5,fit-spline,-1,0
0.39447166994685984,10,uniform,0.54,prob_true,0.25,fit-spline,-1,0
0.45457435850034733,10,uniform,0.54,prob_true,0.5,fit-spline,-1,0
0.5354226065855737,10,uniform,0.54,prob_true,0.0,fit-spline,-1,0
0.008387108820212123,10,uniform,0.54,n_total,4594.0,fit-spline,-1,0
0.07509956186491794,10,uniform,0.54,n_total,251.0,fit-spline,-1,0
0.12861167131005763,10,uniform,0.54,n_total,79.0,fit-spline,-1,0
0.1863271060456965,10,uniform,0.54,n_total,35.0,fit-spline,-1,0
0.2363196482793618,10,uniform,0.54,n_total,17.0,fit-spline,-1,0
0.30200300937824953,10,uniform,0.54,n_total,11.0,fit-spline,-1,0
0.33917100195855965,10,uniform,0.54,n_total,6.0,fit-spline,-1,0
0.39447166994685984,10,uniform,0.54,n_total,4.0,fit-spline,-1,0
0.45457435850034733,10,uniform,0.54,n_total,2.0,fit-spline,-1,0
0.5354226065855737,10,uniform,0.54,n_total,1.0,fit-spline,-1,0
0.008387108820212123,10,uniform,0.54,n_event,41.0,fit-spline,-1,0
0.07509956186491794,10,uniform,0.54,n_event,17.0,fit-spline,-1,0
0.12861167131005763,10,uniform,0.54,n_event,8.0,fit-spline,-1,0
0.1863271060456965,10,uniform,0.54,n_event,6.0,fit-spline,-1,0
0.2363196482793618,10,uniform,0.54,n_event,5.0,fit-spline,-1,0
0.30200300937824953,10,uniform,0.54,n_event,4.0,fit-spline,-1,0
0.33917100195855965,10,uniform,0.54,n_event,3.0,fit-spline,-1,0
0.39447166994685984,10,uniform,0.54,n_event,1.0,fit-spline,-1,0
0.45457435850034733,10,uniform,0.54,n_event,1.0,fit-spline,-1,0
0.5354226065855737,10,uniform,0.54,n_event,0.0,fit-spline,-1,0
0.004795223801111535,10,uniform,0.2,prob_true,0.003833253473885961,fit-age-sex-bloods,8,0
0.029348674792044567,10,uniform,0.2,prob_true,0.027700831024930747,fit-age-sex-bloods,8,0
0.0492374883381949,10,uniform,0.2,prob_true,0.07006369426751592,fit-age-sex-bloods,8,0
0.06804084512262153,10,uniform,0.2,prob_true,0.0707070707070707,fit-age-sex-bloods,8,0
0.08952471388523349,10,uniform,0.2,prob_true,0.0784313725490196,fit-age-sex-bloods,8,0
0.1054646985074139,10,uniform,0.2,prob_true,0.2727272727272727,fit-age-sex-bloods,8,0
0.12982864069312242,10,uniform,0.2,prob_true,0.22857142857142856,fit-age-sex-bloods,8,0
0.14743083253313446,10,uniform,0.2,prob_true,0.06666666666666667,fit-age-sex-bloods,8,0
0.16864933251099465,10,uniform,0.2,prob_true,0.125,fit-age-sex-bloods,8,0
0.192183629610053,10,uniform,0.2,prob_true,0.2,fit-age-sex-bloods,8,0
0.004795223801111535,10,uniform,0.2,n_total,4174.0,fit-age-sex-bloods,8,0
0.029348674792044567,10,uniform,0.2,n_total,361.0,fit-age-sex-bloods,8,0
0.0492374883381949,10,uniform,0.2,n_total,157.0,fit-age-sex-bloods,8,0
0.06804084512262153,10,uniform,0.2,n_total,99.0,fit-age-sex-bloods,8,0
0.08952471388523349,10,uniform,0.2,n_total,51.0,fit-age-sex-bloods,8,0
0.1054646985074139,10,uniform,0.2,n_total,44.0,fit-age-sex-bloods,8,0
0.12982864069312242,10,uniform,0.2,n_total,35.0,fit-age-sex-bloods,8,0
0.14743083253313446,10,uniform,0.2,n_total,15.0,fit-age-sex-bloods,8,0
0.16864933251099465,10,uniform,0.2,n_total,8.0,fit-age-sex-bloods,8,0
0.192183629610053,10,uniform,0.2,n_total,15.0,fit-age-sex-bloods,8,0
0.004795223801111535,10,uniform,0.2,n_event,16.0,fit-age-sex-bloods,8,0
0.029348674792044567,10,uniform,0.2,n_event,10.0,fit-age-sex-bloods,8,0
0.0492374883381949,10,uniform,0.2,n_event,11.0,fit-age-sex-bloods,8,0
0.06804084512262153,10,uniform,0.2,n_event,7.0,fit-age-sex-bloods,8,0
0.08952471388523349,10,uniform,0.2,n_event,4.0,fit-age-sex-bloods,8,0
0.1054646985074139,10,uniform,0.2,n_event,12.0,fit-age-sex-bloods,8,0
0.12982864069312242,10,uniform,0.2,n_event,8.0,fit-age-sex-bloods,8,0
0.14743083253313446,10,uniform,0.2,n_event,1.0,fit-age-sex-bloods,8,0
0.16864933251099465,10,uniform,0.2,n_event,1.0,fit-age-sex-bloods,8,0
0.192183629610053,10,uniform,0.2,n_event,3.0,fit-age-sex-bloods,8,0
0.008351760814255389,10,uniform,0.62,prob_true,0.008071367884451997,fit-age-sex-bloods,8,0
0.0858425749457792,10,uniform,0.62,prob_true,0.13903743315508021,fit-age-sex-bloods,8,0
0.14315674221318553,10,uniform,0.62,prob_true,0.12244897959183673,fit-age-sex-bloods,8,0
0.20326826786505914,10,uniform,0.62,prob_true,0.12,fit-age-sex-bloods,8,0
0.2807595767213978,10,uniform,0.62,prob_true,0.5,fit-age-sex-bloods,8,0
0.3399258396836444,10,uniform,0.62,prob_true,0.625,fit-age-sex-bloods,8,0
0.40014490283055953,10,uniform,0.62,prob_true,0.25,fit-age-sex-bloods,8,0
0.4474730122385827,10,uniform,0.62,prob_true,1.0,fit-age-sex-bloods,8,0
0.5260096574627976,10,uniform,0.62,prob_true,0.3333333333333333,fit-age-sex-bloods,8,0
0.008351760814255389,10,uniform,0.62,n_total,4708.0,fit-age-sex-bloods,8,0
0.0858425749457792,10,uniform,0.62,n_total,187.0,fit-age-sex-bloods,8,0
0.14315674221318553,10,uniform,0.62,n_total,49.0,fit-age-sex-bloods,8,0
0.20326826786505914,10,uniform,0.62,n_total,25.0,fit-age-sex-bloods,8,0
0.2807595767213978,10,uniform,0.62,n_total,10.0,fit-age-sex-bloods,8,0
0.3399258396836444,10,uniform,0.62,n_total,8.0,fit-age-sex-bloods,8,0
0.40014490283055953,10,uniform,0.62,n_total,8.0,fit-age-sex-bloods,8,0
0.4474730122385827,10,uniform,0.62,n_total,2.0,fit-age-sex-bloods,8,0
0.5260096574627976,10,uniform,0.62,n_total,3.0,fit-age-sex-bloods,8,0
0.008351760814255389,10,uniform,0.62,n_event,38.0,fit-age-sex-bloods,8,0
0.0858425749457792,10,uniform,0.62,n_event,26.0,fit-age-sex-bloods,8,0
0.14315674221318553,10,uniform,0.62,n_event,6.0,fit-age-sex-bloods,8,0
0.20326826786505914,10,uniform,0.62,n_event,3.0,fit-age-sex-bloods,8,0
0.2807595767213978,10,uniform,0.62,n_event,5.0,fit-age-sex-bloods,8,0
0.3399258396836444,10,uniform,0.62,n_event,5.0,fit-age-sex-bloods,8,0
0.40014490283055953,10,uniform,0.62,n_event,2.0,fit-age-sex-bloods,8,0
0.4474730122385827,10,uniform,0.62,n_event,2.0,fit-age-sex-bloods,8,0
0.5260096574627976,10,uniform,0.62,n_event,1.0,fit-age-sex-bloods,8,0
0.005152301609493634,10,uniform,0.2,prob_true,0.004832085044696787,fit-age-sex,8,0
0.02857130776277491,10,uniform,0.2,prob_true,0.02356020942408377,fit-age-sex,8,0
0.049307990950087914,10,uniform,0.2,prob_true,0.09424083769633508,fit-age-sex,8,0
0.06908012444419587,10,uniform,0.2,prob_true,0.10294117647058823,fit-age-sex,8,0
0.08930073625001378,10,uniform,0.2,prob_true,0.08771929824561403,fit-age-sex,8,0
0.10978229179635328,10,uniform,0.2,prob_true,0.19230769230769232,fit-age-sex,8,0
0.12878820416129613,10,uniform,0.2,prob_true,0.06451612903225806,fit-age-sex,8,0
0.14896163177601685,10,uniform,0.2,prob_true,0.08,fit-age-sex,8,0
0.16517531030692534,10,uniform,0.2,prob_true,0.16666666666666666,fit-age-sex,8,0
0.1875236391368709,10,uniform,0.2,prob_true,0.5625,fit-age-sex,8,0
0.005152301609493634,10,uniform,0.2,n_total,4139.0,fit-age-sex,8,0
0.02857130776277491,10,uniform,0.2,n_total,382.0,fit-age-sex,8,0
0.049307990950087914,10,uniform,0.2,n_total,191.0,fit-age-sex,8,0
0.06908012444419587,10,uniform,0.2,n_total,68.0,fit-age-sex,8,0
0.08930073625001378,10,uniform,0.2,n_total,57.0,fit-age-sex,8,0
0.10978229179635328,10,uniform,0.2,n_total,26.0,fit-age-sex,8,0
0.12878820416129613,10,uniform,0.2,n_total,31.0,fit-age-sex,8,0
0.14896163177601685,10,uniform,0.2,n_total,25.0,fit-age-sex,8,0
0.16517531030692534,10,uniform,0.2,n_total,6.0,fit-age-sex,8,0
