sens,metric_name,metric_value,model_name,m,q025,q975,ci_low,ci_high
0.8,pp1000,233.35999999999999,fit-age-sex,0,146.423,306.02099999999996,146.423,306.02099999999996
0.5,pp1000,64.19999999999999,fit-age-sex,0,52.1475,96.41499999999999,52.1475,96.41499999999999
0.99,pn1000,303.97200000000004,fit-age-sex,0,293.3257,420.31739999999996,293.3257,420.31739999999996
0.95,pn1000,593.0600000000001,fit-age-sex,0,392.366,650.62825,392.366,650.62825
0.9,pn1000,647.12,fit-age-sex,0,593.1685,732.7334999999999,593.1685,732.7334999999999
0.85,pn1000,709.1800000000001,fit-age-sex,0,638.7365,782.1135,638.7365,782.1135
0.813953488372093,pn1000,737.0,fit-age-sex,0,,,,
0.8,pn1000,766.64,fit-age-sex,0,693.979,853.577,693.979,853.577
0.5,pn1000,935.8,fit-age-sex,0,903.585,947.8525,903.585,947.8525
0.99,tp1000,17.028000000000006,fit-age-sex,0,13.463999999999999,20.799899999999994,13.463999999999999,20.799899999999994
0.95,tp1000,16.34,fit-age-sex,0,12.92,19.959499999999995,12.92,19.959499999999995
0.9,tp1000,15.48,fit-age-sex,0,12.24,18.908999999999995,12.24,18.908999999999995
0.85,tp1000,14.62,fit-age-sex,0,11.559999999999999,17.858499999999996,11.559999999999999,17.858499999999996
0.813953488372093,tp1000,14.0,fit-age-sex,0,,,,
0.8,tp1000,13.76,fit-age-sex,0,10.88,16.808,10.88,16.808
0.5,tp1000,8.6,fit-age-sex,0,6.8,10.504999999999999,6.8,10.504999999999999
0.99,fp1000,679.0000000000001,fit-age-sex,0,562.655,690.8399999999999,562.655,690.8399999999999
0.95,fp1000,390.6,fit-age-sex,0,331.66499999999996,589.9449999999999,331.66499999999996,589.9449999999999
0.9,fp1000,337.4,fit-age-sex,0,249.415,391.83,249.415,391.83
0.85,fp1000,276.2,fit-age-sex,0,204.70000000000002,346.08,204.70000000000002,346.08
0.813953488372093,fp1000,249.0,fit-age-sex,0,,,,
0.8,fp1000,219.6,fit-age-sex,0,133.18,291.72499999999997,133.18,291.72499999999997
0.5,fp1000,55.599999999999994,fit-age-sex,0,44.665000000000006,87.15499999999999,44.665000000000006,87.15499999999999
0.99,tn1000,303.80000000000007,fit-age-sex,0,293.17,420.15500000000003,293.17,420.15500000000003
0.95,tn1000,592.1999999999999,fit-age-sex,0,391.43499999999995,649.765,391.43499999999995,649.765
0.9,tn1000,645.4,fit-age-sex,0,591.495,730.75,591.495,730.75
0.85,tn1000,706.6,fit-age-sex,0,635.99,779.82,635.99,779.82
0.813953488372093,tn1000,733.8,fit-age-sex,0,,,,
0.8,tn1000,763.2,fit-age-sex,0,690.655,849.9250000000001,690.655,849.9250000000001
0.5,tn1000,927.2,fit-age-sex,0,894.2750000000001,940.535,894.2750000000001,940.535
0.99,fn1000,0.17199999999999993,fit-age-sex,0,0.13600000000000134,0.2101000000000008,0.13600000000000134,0.2101000000000008
0.95,fn1000,0.8599999999999994,fit-age-sex,0,0.6800000000000012,1.0505000000000013,0.6800000000000012,1.0505000000000013
0.9,fn1000,1.7199999999999989,fit-age-sex,0,1.3599999999999994,2.1009999999999986,1.3599999999999994,2.1009999999999986
0.85,fn1000,2.580000000000001,fit-age-sex,0,2.0400000000000005,3.151500000000001,2.0400000000000005,3.151500000000001
0.813953488372093,fn1000,3.2,fit-age-sex,0,,,,
0.8,fn1000,3.440000000000001,fit-age-sex,0,2.719999999999999,4.201999999999998,2.719999999999999,4.201999999999998
0.5,fn1000,8.6,fit-age-sex,0,6.8,10.504999999999999,6.8,10.504999999999999
0.99,max_sens,0.9883720930232558,fit-age-sex,0,0.9593304843304843,0.9900519801980198,0.9593304843304843,0.9900519801980198
0.95,max_sens,0.9883720930232558,fit-age-sex,0,0.9593304843304843,0.9900519801980198,0.9593304843304843,0.9900519801980198
0.9,max_sens,0.9883720930232558,fit-age-sex,0,0.9593304843304843,0.9900519801980198,0.9593304843304843,0.9900519801980198
0.85,max_sens,0.9883720930232558,fit-age-sex,0,0.9593304843304843,0.9900519801980198,0.9593304843304843,0.9900519801980198
0.813953488372093,max_sens,0.9883720930232558,fit-age-sex,0,,,,
0.8,max_sens,0.9883720930232558,fit-age-sex,0,0.9593304843304843,0.9900519801980198,0.9593304843304843,0.9900519801980198
0.5,max_sens,0.9883720930232558,fit-age-sex,0,0.9593304843304843,0.9900519801980198,0.9593304843304843,0.9900519801980198
0.99,thr,0.001941001940993537,fit-spline,0,0.001941001940993537,0.0033910162409332336,0.001941001940993537,0.0033910162409332336
0.95,thr,0.0061173404500961875,fit-spline,0,0.00339052031092503,0.008324987861548306,0.00339052031092503,0.008324987861548306
0.9,thr,0.008124996825324811,fit-spline,0,0.006118053507184534,0.012884431226393675,0.006118053507184534,0.012884431226393675
0.85,thr,0.01146015886525317,fit-spline,0,0.007784523498100516,0.014404586013200622,0.007784523498100516,0.014404586013200622
0.813953488372093,thr,0.014174284406657026,fit-spline,0,0.014242799524688331,0.014242799524688331,0.014242799524688331,0.014242799524688331
0.8,thr,0.014249280173804297,fit-spline,0,0.010490608971251574,0.026653215439762987,0.010490608971251574,0.026653215439762987
0.5,thr,0.06057849724917461,fit-spline,0,0.04662229518499484,0.07747751703645335,0.04662229518499484,0.07747751703645335
0.99,spec,0.28652828652828655,fit-spline,0,0.27614536141835483,0.43401350333052013,0.27614536141835483,0.43401350333052013
0.95,spec,0.5814000814000814,fit-spline,0,0.43424262241731815,0.6564638858160227,0.43424262241731815,0.6564638858160227
0.9,spec,0.6501831501831502,fit-spline,0,0.5772374695634201,0.7495416855044839,0.5772374695634201,0.7495416855044839
0.85,spec,0.7214082214082214,fit-spline,0,0.6386688288176964,0.7730150651465798,0.6386688288176964,0.7730150651465798
0.813953488372093,spec,0.7610907610907611,fit-spline,0,0.752950752950753,0.752950752950753,0.752950752950753,0.752950752950753
0.8,spec,0.7619047619047619,fit-spline,0,0.7052168194605551,0.8573027116057611,0.7052168194605551,0.8573027116057611
0.5,spec,0.9369149369149369,fit-spline,0,0.9100390068540657,0.9588784045224463,0.9100390068540657,0.9588784045224463
0.99,ppv,0.023708348880856777,fit-spline,0,0.019303221218101616,0.032865356741470154,0.019303221218101616,0.032865356741470154
0.95,ppv,0.038200776172441206,fit-spline,0,0.025897460204809594,0.05061702709336,0.025897460204809594,0.05061702709336
0.9,ppv,0.04308617234468938,fit-spline,0,0.030914018682052135,0.06334554813046293,0.030914018682052135,0.06334554813046293
0.85,ppv,0.0506899660217738,fit-spline,0,0.03500638153755776,0.06626938197227324,0.03500638153755776,0.06626938197227324
0.813953488372093,ppv,0.05627009646302251,fit-spline,0,0.05451713395638629,0.05451713395638629,0.05451713395638629,0.05451713395638629
0.8,ppv,0.055537617048756864,fit-spline,0,0.04183349550957903,0.08767851290158313,0.04183349550957903,0.08767851290158313
0.5,ppv,0.12181303116147309,fit-spline,0,0.08455982002493631,0.18126074139120618,0.08455982002493631,0.18126074139120618
0.99,npv,0.9993895773888108,fit-spline,0,0.9992856743197356,0.9996174105617653,0.9992856743197356,0.9996174105617653
0.95,npv,0.9984971865935064,fit-spline,0,0.9977412542485786,0.9988155289291244,0.9977412542485786,0.9988155289291244
0.9,npv,0.997315520039955,fit-spline,0,0.9965809318243208,0.9978857706185186,0.9965809318243208,0.9978857706185186
0.85,npv,0.9963742657185418,fit-spline,0,0.9952322854449771,0.9972180846445599,0.9952322854449771,0.9972180846445599
0.813953488372093,npv,0.9957401490947817,fit-spline,0,0.9956942949407965,0.9956942949407965,0.9956942949407965,0.9956942949407965
0.8,npv,0.995426991385728,fit-spline,0,0.9942150739206601,0.9964870067156377,0.9942150739206601,0.9964870067156377
0.5,npv,0.9907467183128901,fit-spline,0,0.9886847699610523,0.9927773586026898,0.9886847699610523,0.9927773586026898
0.99,tp,85.14,fit-spline,0,67.32,103.99949999999998,67.32,103.99949999999998
0.95,tp,81.7,fit-spline,0,64.6,99.79749999999997,64.6,99.79749999999997
0.9,tp,77.4,fit-spline,0,61.2,94.54499999999999,61.2,94.54499999999999
0.85,tp,73.1,fit-spline,0,57.8,89.29249999999998,57.8,89.29249999999998
0.813953488372093,tp,70.0,fit-spline,0,70.0,70.0,70.0,70.0
0.8,tp,68.8,fit-spline,0,54.400000000000006,84.03999999999999,54.400000000000006,84.03999999999999
0.5,tp,43.0,fit-spline,0,34.0,52.52499999999999,34.0,52.52499999999999
0.99,fp,3506.0,fit-spline,0,2773.9,3568.0,2773.9,3568.0
0.95,fp,2057.0,fit-spline,0,1683.4,2780.7,1683.4,2780.7
0.9,fp,1719.0,fit-spline,0,1229.425,2078.325,1229.425,2078.325
0.85,fp,1369.0,fit-spline,0,1114.95,1774.9749999999992,1114.95,1774.9749999999992
0.813953488372093,fp,1174.0,fit-spline,0,1214.0,1214.0,1214.0,1214.0
0.8,fp,1170.0,fit-spline,0,701.125,1446.4499999999998,701.125,1446.4499999999998
0.5,fp,310.0,fit-spline,0,201.95,441.04999999999995,201.95,441.04999999999995
0.99,tn,1408.0,fit-spline,0,1359.75,2126.5499999999997,1359.75,2126.5499999999997
0.95,tn,2857.0,fit-spline,0,2134.275,3216.775,2134.275,3216.775
0.9,tn,3195.0,fit-spline,0,2837.725,3679.725,2837.725,3679.725
0.85,tn,3545.0,fit-spline,0,3134.525,3797.05,3134.525,3797.05
0.813953488372093,tn,3740.0,fit-spline,0,3700.0,3700.0,3700.0,3700.0
0.8,tn,3744.0,fit-spline,0,3469.925,4211.325,3469.925,4211.325
0.5,tn,4604.0,fit-spline,0,4462.475,4710.525,4462.475,4710.525
0.99,fn,0.8599999999999994,fit-spline,0,0.6800000000000068,1.050500000000004,0.6800000000000068,1.050500000000004
0.95,fn,4.299999999999997,fit-spline,0,3.4000000000000057,5.252500000000007,3.4000000000000057,5.252500000000007
0.9,fn,8.599999999999994,fit-spline,0,6.799999999999997,10.504999999999992,6.799999999999997,10.504999999999992
0.85,fn,12.900000000000006,fit-spline,0,10.200000000000003,15.757500000000004,10.200000000000003,15.757500000000004
0.813953488372093,fn,16.0,fit-spline,0,16.0,16.0,16.0,16.0
0.8,fn,17.200000000000003,fit-spline,0,13.599999999999994,21.00999999999999,13.599999999999994,21.00999999999999
0.5,fn,43.0,fit-spline,0,34.0,52.52499999999999,34.0,52.52499999999999
0.99,interp,1.0,fit-spline,0,1.0,1.0,1.0,1.0
0.95,interp,1.0,fit-spline,0,0.0,1.0,0.0,1.0
0.9,interp,1.0,fit-spline,0,0.0,1.0,0.0,1.0
0.85,interp,1.0,fit-spline,0,0.0,1.0,0.0,1.0
0.813953488372093,interp,0.0,fit-spline,0,0.0,0.0,0.0,0.0
0.8,interp,1.0,fit-spline,0,0.0,1.0,0.0,1.0
0.5,interp,0.0,fit-spline,0,0.0,1.0,0.0,1.0
0.99,pp,3591.14,fit-spline,0,2872.447,3639.4515,2872.447,3639.4515
0.95,pp,2138.7,fit-spline,0,1778.2337499999999,2861.4737499999997,1778.2337499999999,2861.4737499999997
0.9,pp,1796.4,fit-spline,0,1311.205,2153.8799999999997,1311.205,2153.8799999999997
0.85,pp,1442.1,fit-spline,0,1189.75,1851.6862499999993,1189.75,1851.6862499999993
0.813953488372093,pp,1244.0,fit-spline,0,1284.0,1284.0,1284.0,1284.0
0.8,pp,1238.8,fit-spline,0,770.325,1514.8199999999997,770.325,1514.8199999999997
0.5,pp,353.0,fit-spline,0,247.2375,488.525,247.2375,488.525
0.99,pn,1408.86,fit-spline,0,1360.5484999999999,2127.553,1360.5484999999999,2127.553
0.95,pn,2861.3,fit-spline,0,2138.52625,3221.76625,2138.52625,3221.76625
0.9,pn,3203.6,fit-spline,0,2846.12,3688.795,2846.12,3688.795
0.85,pn,3557.9,fit-spline,0,3148.31375,3810.25,3148.31375,3810.25
0.813953488372093,pn,3756.0,fit-spline,0,3716.0,3716.0,3716.0,3716.0
0.8,pn,3761.2,fit-spline,0,3485.18,4229.674999999999,3485.18,4229.674999999999
0.5,pn,4647.0,fit-spline,0,4511.475,4752.7625,4511.475,4752.7625
0.99,pp_per_cancer,42.179234202490015,fit-spline,0,30.4281569465393,51.817553120266446,30.4281569465393,51.817553120266446
0.95,pp_per_cancer,26.177478580171357,fit-spline,0,19.76471000240941,38.645595918510445,19.76471000240941,38.645595918510445
0.9,pp_per_cancer,23.209302325581394,fit-spline,0,15.822968628755127,32.354983660130706,15.822968628755127,32.354983660130706
0.85,pp_per_cancer,19.72777017783858,fit-spline,0,15.090509229951127,28.56628003314001,15.090509229951127,28.56628003314001
0.813953488372093,pp_per_cancer,17.771428571428572,fit-spline,0,18.34285714285714,18.34285714285714,18.34285714285714,18.34285714285714
0.8,pp_per_cancer,18.00581395348837,fit-spline,0,11.407421965991148,23.904296875,11.407421965991148,23.904296875
0.5,pp_per_cancer,8.209302325581396,fit-spline,0,5.516914852997328,11.826704545454543,5.516914852997328,11.826704545454543
0.99,pp1000,718.2280000000001,fit-spline,0,574.4894,727.8902999999999,574.4894,727.8902999999999
0.95,pp1000,427.73999999999995,fit-spline,0,355.64675,572.29475,355.64675,572.29475
0.9,pp1000,359.28000000000003,fit-spline,0,262.241,430.7759999999999,262.241,430.7759999999999
0.85,pp1000,288.41999999999996,fit-spline,0,237.95,370.33724999999987,237.95,370.33724999999987
0.813953488372093,pp1000,248.79999999999998,fit-spline,0,256.79999999999995,256.79999999999995,256.79999999999995,256.79999999999995
0.8,pp1000,247.76,fit-spline,0,154.06500000000003,302.96399999999994,154.06500000000003,302.96399999999994
0.5,pp1000,70.6,fit-spline,0,49.4475,97.705,49.4475,97.705
0.99,pn1000,281.77200000000005,fit-spline,0,272.1097,425.51059999999995,272.1097,425.51059999999995
0.95,pn1000,572.26,fit-spline,0,427.70525000000004,644.35325,427.70525000000004,644.35325
0.9,pn1000,640.7199999999999,fit-spline,0,569.224,737.759,569.224,737.759
0.85,pn1000,711.58,fit-spline,0,629.6627500000001,762.05,629.6627500000001,762.05
0.813953488372093,pn1000,751.1999999999999,fit-spline,0,743.1999999999999,743.1999999999999,743.1999999999999,743.1999999999999
0.8,pn1000,752.2399999999999,fit-spline,0,697.036,845.9349999999998,697.036,845.9349999999998
0.5,pn1000,929.4,fit-spline,0,902.295,950.5525,902.295,950.5525
0.99,tp1000,17.028000000000006,fit-spline,0,13.463999999999999,20.799899999999994,13.463999999999999,20.799899999999994
0.95,tp1000,16.34,fit-spline,0,12.92,19.959499999999995,12.92,19.959499999999995
0.9,tp1000,15.48,fit-spline,0,12.24,18.908999999999995,12.24,18.908999999999995
0.85,tp1000,14.62,fit-spline,0,11.559999999999999,17.858499999999996,11.559999999999999,17.858499999999996
0.813953488372093,tp1000,14.0,fit-spline,0,14.0,14.0,14.0,14.0
0.8,tp1000,13.76,fit-spline,0,10.88,16.808,10.88,16.808
0.5,tp1000,8.6,fit-spline,0,6.8,10.504999999999999,6.8,10.504999999999999
0.99,fp1000,701.2000000000002,fit-spline,0,554.78,713.6,554.78,713.6
0.95,fp1000,411.4,fit-spline,0,336.68,556.14,336.68,556.14
0.9,fp1000,343.8,fit-spline,0,245.88500000000002,415.66499999999996,245.88500000000002,415.66499999999996
0.85,fp1000,273.8,fit-spline,0,222.99,354.99499999999983,222.99,354.99499999999983
0.813953488372093,fp1000,234.8,fit-spline,0,242.79999999999998,242.79999999999998,242.79999999999998,242.79999999999998
0.8,fp1000,234.0,fit-spline,0,140.22500000000002,289.28999999999996,140.22500000000002,289.28999999999996
0.5,fp1000,62.0,fit-spline,0,40.39,88.21,40.39,88.21
0.99,tn1000,281.6000000000001,fit-spline,0,271.95,425.30999999999995,271.95,425.30999999999995
0.95,tn1000,571.4,fit-spline,0,426.855,643.355,426.855,643.355
0.9,tn1000,639.0,fit-spline,0,567.545,735.9449999999999,567.545,735.9449999999999
0.85,tn1000,709.0,fit-spline,0,626.905,759.41,626.905,759.41
0.813953488372093,tn1000,748.0,fit-spline,0,740.0,740.0,740.0,740.0
0.8,tn1000,748.8000000000001,fit-spline,0,693.985,842.265,693.985,842.265
0.5,tn1000,920.8,fit-spline,0,892.4949999999999,942.105,892.4949999999999,942.105
0.99,fn1000,0.17199999999999993,fit-spline,0,0.13600000000000134,0.2101000000000008,0.13600000000000134,0.2101000000000008
0.95,fn1000,0.8599999999999994,fit-spline,0,0.6800000000000012,1.0505000000000013,0.6800000000000012,1.0505000000000013
0.9,fn1000,1.7199999999999989,fit-spline,0,1.3599999999999994,2.1009999999999986,1.3599999999999994,2.1009999999999986
0.85,fn1000,2.580000000000001,fit-spline,0,2.0400000000000005,3.151500000000001,2.0400000000000005,3.151500000000001
0.813953488372093,fn1000,3.2,fit-spline,0,3.2,3.2,3.2,3.2
0.8,fn1000,3.440000000000001,fit-spline,0,2.719999999999999,4.201999999999998,2.719999999999999,4.201999999999998
0.5,fn1000,8.6,fit-spline,0,6.8,10.504999999999999,6.8,10.504999999999999
0.99,max_sens,0.9883720930232558,fit-spline,0,0.959110576923077,0.9900519801980198,0.959110576923077,0.9900519801980198
0.95,max_sens,0.9883720930232558,fit-spline,0,0.959110576923077,0.9900519801980198,0.959110576923077,0.9900519801980198
0.9,max_sens,0.9883720930232558,fit-spline,0,0.959110576923077,0.9900519801980198,0.959110576923077,0.9900519801980198
0.85,max_sens,0.9883720930232558,fit-spline,0,0.959110576923077,0.9900519801980198,0.959110576923077,0.9900519801980198
0.813953488372093,max_sens,0.9883720930232558,fit-spline,0,0.9883720930232558,0.9883720930232558,0.9883720930232558,0.9883720930232558
0.8,max_sens,0.9883720930232558,fit-spline,0,0.959110576923077,0.9900519801980198,0.959110576923077,0.9900519801980198
0.5,max_sens,0.9883720930232558,fit-spline,0,0.959110576923077,0.9900519801980198,0.959110576923077,0.9900519801980198
