fpr,metric_name,metric_value,model_name,m,q025,q975,ci_low,ci_high
0.19,tpr,0.8255813953488372,fit-age-sex-bloods,0,0.7344662309368192,0.902437990248039,0.7344662309368192,0.902437990248039
0.2,tpr,0.8372093023255814,fit-age-sex-bloods,0,0.75,0.9122427101200685,0.75,0.9122427101200685
0.21,tpr,0.8488372093023255,fit-age-sex-bloods,0,0.7736395646606914,0.9145643132481234,0.7736395646606914,0.9145643132481234
0.22,tpr,0.8488372093023255,fit-age-sex-bloods,0,0.7844073275862069,0.9212597114317425,0.7844073275862069,0.9212597114317425
0.23,tpr,0.872093023255814,fit-age-sex-bloods,0,0.8025462962962964,0.9436188255246979,0.8025462962962964,0.9436188255246979
0.24,tpr,0.8837209302325582,fit-age-sex-bloods,0,0.8239166666666666,0.9436188255246979,0.8239166666666666,0.9436188255246979
0.25,tpr,0.8837209302325582,fit-age-sex-bloods,0,0.8322791164658635,0.9548135852911134,0.8322791164658635,0.9548135852911134
0.26,tpr,0.8953488372093024,fit-age-sex-bloods,0,0.8322791164658635,0.9548135852911134,0.8322791164658635,0.9548135852911134
0.27,tpr,0.8953488372093024,fit-age-sex-bloods,0,0.8381024096385543,0.9548135852911134,0.8381024096385543,0.9548135852911134
0.28,tpr,0.8953488372093024,fit-age-sex-bloods,0,0.8381024096385543,0.9548135852911134,0.8381024096385543,0.9548135852911134
0.29,tpr,0.8953488372093024,fit-age-sex-bloods,0,0.8381024096385543,0.9548135852911134,0.8381024096385543,0.9548135852911134
0.3,tpr,0.8953488372093024,fit-age-sex-bloods,0,0.8381024096385543,0.9625146438612933,0.8381024096385543,0.9625146438612933
0.31,tpr,0.9069767441860465,fit-age-sex-bloods,0,0.8622737068965517,0.9766049382716049,0.8622737068965517,0.9766049382716049
0.32,tpr,0.9302325581395349,fit-age-sex-bloods,0,0.8862176724137931,0.9780314009661836,0.8862176724137931,0.9780314009661836
0.33,tpr,0.9418604651162791,fit-age-sex-bloods,0,0.8881597222222222,0.9831924315619966,0.8881597222222222,0.9831924315619966
0.34,tpr,0.9418604651162791,fit-age-sex-bloods,0,0.8967925963488844,0.9833034647550776,0.8967925963488844,0.9833034647550776
0.35,tpr,0.9418604651162791,fit-age-sex-bloods,0,0.8967925963488844,0.9833034647550776,0.8967925963488844,0.9833034647550776
0.36,tpr,0.9418604651162791,fit-age-sex-bloods,0,0.8967925963488844,0.9894722222222222,0.8967925963488844,0.9894722222222222
0.37,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9005864197530864,0.9895869565217391,0.9005864197530864,0.9895869565217391
0.38,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.39,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.4,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.41,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.42,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.43,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.44,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.45,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.46,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.47,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.48,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.49,tpr,0.9534883720930233,fit-age-sex-bloods,0,0.9085423197492163,0.9900519801980198,0.9085423197492163,0.9900519801980198
0.5,tpr,0.9651162790697675,fit-age-sex-bloods,0,0.9140425640502194,1.0,0.9140425640502194,1.0
0.51,tpr,0.9651162790697675,fit-age-sex-bloods,0,0.9277042079207921,1.0,0.9277042079207921,1.0
0.52,tpr,0.9651162790697675,fit-age-sex-bloods,0,0.9308552406964835,1.0,0.9308552406964835,1.0
0.53,tpr,0.9651162790697675,fit-age-sex-bloods,0,0.9308552406964835,1.0,0.9308552406964835,1.0
0.54,tpr,0.9651162790697675,fit-age-sex-bloods,0,0.9308552406964835,1.0,0.9308552406964835,1.0
0.55,tpr,0.9651162790697675,fit-age-sex-bloods,0,0.9308552406964835,1.0,0.9308552406964835,1.0
0.56,tpr,0.9651162790697675,fit-age-sex-bloods,0,0.9308552406964835,1.0,0.9308552406964835,1.0
0.57,tpr,0.9767441860465116,fit-age-sex-bloods,0,0.9321264367816092,1.0,0.9321264367816092,1.0
0.58,tpr,0.9767441860465116,fit-age-sex-bloods,0,0.9433226495726496,1.0,0.9433226495726496,1.0
0.59,tpr,0.9767441860465116,fit-age-sex-bloods,0,0.9447344322344322,1.0,0.9447344322344322,1.0
0.6,tpr,0.9767441860465116,fit-age-sex-bloods,0,0.9447344322344322,1.0,0.9447344322344322,1.0
0.61,tpr,0.9767441860465116,fit-age-sex-bloods,0,0.9447344322344322,1.0,0.9447344322344322,1.0
0.62,tpr,0.9767441860465116,fit-age-sex-bloods,0,0.9447344322344322,1.0,0.9447344322344322,1.0
0.63,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9492124212421242,1.0,0.9492124212421242,1.0
0.64,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9607014272855857,1.0,0.9607014272855857,1.0
0.65,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9607014272855857,1.0,0.9607014272855857,1.0
0.66,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9607014272855857,1.0,0.9607014272855857,1.0
0.67,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9607014272855857,1.0,0.9607014272855857,1.0
0.68,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9607014272855857,1.0,0.9607014272855857,1.0
0.69,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9607014272855857,1.0,0.9607014272855857,1.0
0.7,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9607014272855857,1.0,0.9607014272855857,1.0
0.71,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9607014272855857,1.0,0.9607014272855857,1.0
0.72,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9607014272855857,1.0,0.9607014272855857,1.0
0.73,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9607014272855857,1.0,0.9607014272855857,1.0
0.74,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.961038961038961,1.0,0.961038961038961,1.0
0.75,tpr,0.9883720930232558,fit-age-sex-bloods,0,0.9736623376623377,1.0,0.9736623376623377,1.0
0.76,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.77,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.78,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.79,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.8,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.81,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.82,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.83,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.84,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.85,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.86,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.87,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.88,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.89,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.9,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.91,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.92,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.93,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.94,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.95,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.96,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.97,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.98,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.99,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
1.0,tpr,1.0,fit-age-sex-bloods,0,1.0,1.0,1.0,1.0
0.0,thr,0.5261246281144509,fit-age-sex-bloods,0,0.39556628165793684,,0.39556628165793684,
0.01,thr,0.15596251176939552,fit-age-sex-bloods,0,0.13630111846967366,0.17765501141720474,0.13630111846967366,0.17765501141720474
0.02,thr,0.10696346387723249,fit-age-sex-bloods,0,0.09809497306260702,0.12363972839359937,0.09809497306260702,0.12363972839359937
0.03,thr,0.0817027765445918,fit-age-sex-bloods,0,0.07797809128588053,0.09598571319274295,0.07797809128588053,0.09598571319274295
0.04,thr,0.06782601919847706,fit-age-sex-bloods,0,0.06215198871233427,0.07734974901864526,0.06215198871233427,0.07734974901864526
0.05,thr,0.05694529563939575,fit-age-sex-bloods,0,0.0525232082257692,0.06329448021341103,0.0525232082257692,0.06329448021341103
0.06,thr,0.04732132604728845,fit-age-sex-bloods,0,0.046788150753256104,0.05513132975058364,0.046788150753256104,0.05513132975058364
0.07,thr,0.041891087962196996,fit-age-sex-bloods,0,0.039631331245510416,0.04860069316445392,0.039631331245510416,0.04860069316445392
0.08,thr,0.0373091807382937,fit-age-sex-bloods,0,0.035460584519560495,0.041960550263157974,0.035460584519560495,0.041960550263157974
0.09,thr,0.03308410814282785,fit-age-sex-bloods,0,0.031621054970356804,0.03727874843357107,0.031621054970356804,0.03727874843357107
0.1,thr,0.030849561245603452,fit-age-sex-bloods,0,0.028689749278121103,0.03377231349780443,0.028689749278121103,0.03377231349780443
0.11,thr,0.02901384442617615,fit-age-sex-bloods,0,0.025684981812267537,0.03039059468421378,0.025684981812267537,0.03039059468421378
0.12,thr,0.02533944545078385,fit-age-sex-bloods,0,0.022802857933870546,0.027892014287857658,0.022802857933870546,0.027892014287857658
0.13,thr,0.02246411782245855,fit-age-sex-bloods,0,0.020979407684960767,0.02540556226116889,0.020979407684960767,0.02540556226116889
0.14,thr,0.021416943559350803,fit-age-sex-bloods,0,0.019707632004496847,0.022673658766559412,0.019707632004496847,0.022673658766559412
0.15,thr,0.02036976929624305,fit-age-sex-bloods,0,0.018334679586861902,0.021059116841770014,0.018334679586861902,0.021059116841770014
0.16,thr,0.018557904826307252,fit-age-sex-bloods,0,0.017311137382255197,0.01973097110060565,0.017311137382255197,0.01973097110060565
0.17,thr,0.017448275876898248,fit-age-sex-bloods,0,0.016147986428533316,0.018470122894828852,0.016147986428533316,0.018470122894828852
0.18,thr,0.01636725506379105,fit-age-sex-bloods,0,0.01533504422098955,0.017613873703524914,0.01533504422098955,0.017613873703524914
0.19,thr,0.0151967678721252,fit-age-sex-bloods,0,0.014612117957327343,0.016544662020750524,0.014612117957327343,0.016544662020750524
0.2,thr,0.014632746324043,fit-age-sex-bloods,0,0.013878847929072555,0.015807230068545234,0.013878847929072555,0.015807230068545234
0.21,thr,0.014007471658249466,fit-age-sex-bloods,0,0.013106988826678314,0.014834602815614873,0.013106988826678314,0.014834602815614873
0.22,thr,0.013543903609607734,fit-age-sex-bloods,0,0.012263805917393992,0.014037588823576704,0.012263805917393992,0.014037588823576704
0.23,thr,0.01239099066450295,fit-age-sex-bloods,0,0.011733567896626147,0.013172391522169967,0.011733567896626147,0.013172391522169967
0.24,thr,0.011716212014858233,fit-age-sex-bloods,0,0.011017874804565998,0.012350903922932243,0.011017874804565998,0.012350903922932243
0.25,thr,0.011292192510439766,fit-age-sex-bloods,0,0.01041206828421874,0.011733961107644686,0.01041206828421874,0.011733961107644686
0.26,thr,0.010489523446082066,fit-age-sex-bloods,0,0.009918912143901204,0.011107717707862255,0.009918912143901204,0.011107717707862255
0.27,thr,0.010118716025368632,fit-age-sex-bloods,0,0.00943658464758856,0.01045702741355276,0.00943658464758856,0.01045702741355276
0.28,thr,0.0097479086046552,fit-age-sex-bloods,0,0.0090134664286305,0.009967545496515798,0.0090134664286305,0.009967545496515798
0.29,thr,0.009377101183941767,fit-age-sex-bloods,0,0.008644655849370873,0.009501758572388996,0.008644655849370873,0.009501758572388996
0.3,thr,0.009006293763228333,fit-age-sex-bloods,0,0.008158964243258028,0.009110664009218748,0.008158964243258028,0.009110664009218748
0.31,thr,0.00842286087411415,fit-age-sex-bloods,0,0.00784854173955875,0.008757050900451589,0.00784854173955875,0.008757050900451589
0.32,thr,0.00785392760143505,fit-age-sex-bloods,0,0.00750217371748535,0.008343024890927026,0.00750217371748535,0.008343024890927026
0.33,thr,0.00739663008354292,fit-age-sex-bloods,0,0.007196086649385813,0.007948040092273493,0.007196086649385813,0.007948040092273493
0.34,thr,0.00719123460497934,fit-age-sex-bloods,0,0.0068685929764652045,0.007624549777213465,0.0068685929764652045,0.007624549777213465
0.35,thr,0.0069858391264157604,fit-age-sex-bloods,0,0.006587081331616041,0.00727938792755249,0.006587081331616041,0.00727938792755249
0.36,thr,0.00678044364785218,fit-age-sex-bloods,0,0.006387754611560554,0.007005899793483257,0.006387754611560554,0.007005899793483257
0.37,thr,0.006383250553681043,fit-age-sex-bloods,0,0.006126334900098199,0.006693895209034922,0.006126334900098199,0.006693895209034922
0.38,thr,0.006210376117099086,fit-age-sex-bloods,0,0.005928469617507626,0.00647809492077426,0.005928469617507626,0.00647809492077426
0.39,thr,0.0060375016805171286,fit-age-sex-bloods,0,0.005681904520593303,0.006238546345818205,0.005681904520593303,0.006238546345818205
0.4,thr,0.005864627243935171,fit-age-sex-bloods,0,0.005508340322565876,0.006025869769886177,0.005508340322565876,0.006025869769886177
0.41,thr,0.005691752807353214,fit-age-sex-bloods,0,0.005265207486212401,0.005802473611783164,0.005265207486212401,0.005802473611783164
0.42,thr,0.005518878370771257,fit-age-sex-bloods,0,0.0050347655579061285,0.005559127637928442,0.0050347655579061285,0.005559127637928442
0.43,thr,0.0053460039341893,fit-age-sex-bloods,0,0.004898322703394431,0.005354882985321556,0.004898322703394431,0.005354882985321556
0.44,thr,0.005173129497607343,fit-age-sex-bloods,0,0.0047560471401332,0.005108807536129946,0.0047560471401332,0.005108807536129946
0.45,thr,0.005000255061025386,fit-age-sex-bloods,0,0.004612609373456617,0.004953158005274769,0.004612609373456617,0.004953158005274769
0.46,thr,0.004827380624443428,fit-age-sex-bloods,0,0.00445387266371783,0.004811222254939549,0.00445387266371783,0.004811222254939549
0.47,thr,0.004654506187861471,fit-age-sex-bloods,0,0.004296093327595109,0.004674353441805391,0.004296093327595109,0.004674353441805391
0.48,thr,0.004481631751279514,fit-age-sex-bloods,0,0.004154881813896758,0.004526427489188093,0.004154881813896758,0.004526427489188093
0.49,thr,0.004308757314697557,fit-age-sex-bloods,0,0.004005215566487878,0.004387713412078031,0.004005215566487878,0.004387713412078031
0.5,thr,0.004013772080975325,fit-age-sex-bloods,0,0.0038602126083110075,0.00425825226743995,0.0038602126083110075,0.00425825226743995
0.51,thr,0.00389652507984625,fit-age-sex-bloods,0,0.003737327361287679,0.004120789277978695,0.003737327361287679,0.004120789277978695
0.52,thr,0.003779278078717175,fit-age-sex-bloods,0,0.0035975666588782913,0.003970917753052901,0.0035975666588782913,0.003970917753052901
0.53,thr,0.0036620310775881,fit-age-sex-bloods,0,0.0034863210864816527,0.003817112337102874,0.0034863210864816527,0.003817112337102874
0.54,thr,0.003544784076459025,fit-age-sex-bloods,0,0.003352338997461486,0.0037062366491476587,0.003352338997461486,0.0037062366491476587
0.55,thr,0.00342753707532995,fit-age-sex-bloods,0,0.0032273408164510673,0.0035651609031644885,0.0032273408164510673,0.0035651609031644885
0.56,thr,0.003310290074200875,fit-age-sex-bloods,0,0.0031320591772462276,0.0034382257820558424,0.0031320591772462276,0.0034382257820558424
0.57,thr,0.0031001486918207284,fit-age-sex-bloods,0,0.003010010266607021,0.0033156773761715886,0.003010010266607021,0.0033156773761715886
0.58,thr,0.003008414705703757,fit-age-sex-bloods,0,0.0028908669520191655,0.003202386061978291,0.0028908669520191655,0.003202386061978291
0.59,thr,0.0029166807195867856,fit-age-sex-bloods,0,0.0028129439333549064,0.0031110810647967065,0.0028129439333549064,0.0031110810647967065
0.6,thr,0.0028249467334698145,fit-age-sex-bloods,0,0.0027187067848881874,0.0030082365078077326,0.0027187067848881874,0.0030082365078077326
0.61,thr,0.002733212747352843,fit-age-sex-bloods,0,0.0026347690558700928,0.002888194602588872,0.0026347690558700928,0.002888194602588872
0.62,thr,0.0026414787612358713,fit-age-sex-bloods,0,0.002526350828915949,0.0028009114053233835,0.002526350828915949,0.0028009114053233835
0.63,thr,0.0024856415584154712,fit-age-sex-bloods,0,0.002430165406022955,0.002685329836066095,0.002430165406022955,0.002685329836066095
0.64,thr,0.002422356435838343,fit-age-sex-bloods,0,0.002346818503505126,0.0025863366691107575,0.002346818503505126,0.0025863366691107575
0.65,thr,0.002359071313261214,fit-age-sex-bloods,0,0.002253600593492164,0.0024886692843223562,0.002253600593492164,0.0024886692843223562
0.66,thr,0.002295786190684086,fit-age-sex-bloods,0,0.0021831957863544887,0.0023939581976865315,0.0021831957863544887,0.0023939581976865315
0.67,thr,0.002232501068106957,fit-age-sex-bloods,0,0.0021107535790367464,0.0023087440736335174,0.0021107535790367464,0.0023087440736335174
0.68,thr,0.0021692159455298284,fit-age-sex-bloods,0,0.002042549005264811,0.002207406944963951,0.002042549005264811,0.002207406944963951
0.69,thr,0.0021059308229527,fit-age-sex-bloods,0,0.001968424477954965,0.0021327899817832037,0.001968424477954965,0.0021327899817832037
0.7,thr,0.0020426457003755714,fit-age-sex-bloods,0,0.0019185150024838525,0.0020530025434932347,0.0019185150024838525,0.0020530025434932347
0.71,thr,0.001979360577798443,fit-age-sex-bloods,0,0.0018618522922102675,0.0019939456195874035,0.0018618522922102675,0.0019939456195874035
0.72,thr,0.0019160754552213144,fit-age-sex-bloods,0,0.0017892485812272124,0.0019299486440843975,0.0017892485812272124,0.0019299486440843975
0.73,thr,0.0018527903326441858,fit-age-sex-bloods,0,0.001718832717988645,0.0018704535629990888,0.001718832717988645,0.0018704535629990888
0.74,thr,0.0017895052100670573,fit-age-sex-bloods,0,0.0016594989718247812,0.001804811641199205,0.0016594989718247812,0.001804811641199205
0.75,thr,0.0017262200874899286,fit-age-sex-bloods,0,0.0015959667755503612,0.0017443026329133499,0.0015959667755503612,0.0017443026329133499
0.76,thr,0.0015978273109397661,fit-age-sex-bloods,0,0.0015222712789409688,0.0016717334891257188,0.0015222712789409688,0.0016717334891257188
0.77,thr,0.0015338079399462323,fit-age-sex-bloods,0,0.0014624904256044875,0.001605755424694275,0.0014624904256044875,0.001605755424694275
0.78,thr,0.0014697885689526984,fit-age-sex-bloods,0,0.0014166320910813863,0.0015473831107257888,0.0014166320910813863,0.0015473831107257888
0.79,thr,0.0014057691979591645,fit-age-sex-bloods,0,0.00136525361869208,0.0014773856341899687,0.00136525361869208,0.0014773856341899687
0.8,thr,0.0013417498269656307,fit-age-sex-bloods,0,0.0013172665940894698,0.0014177164807165849,0.0013172665940894698,0.0014177164807165849
0.81,thr,0.0012777304559720968,fit-age-sex-bloods,0,0.0012706167154313789,0.0013691374812479624,0.0012706167154313789,0.0013691374812479624
0.82,thr,0.001213711084978563,fit-age-sex-bloods,0,0.0011988786066650275,0.0013193714987219487,0.0011988786066650275,0.0013193714987219487
0.83,thr,0.001149691713985029,fit-age-sex-bloods,0,0.001144571684007625,0.0012721698939004763,0.001144571684007625,0.0012721698939004763
0.84,thr,0.0010856723429914952,fit-age-sex-bloods,0,0.0010780708065015125,0.0012006284890061062,0.0010780708065015125,0.0012006284890061062
0.85,thr,0.0010216529719979613,fit-age-sex-bloods,0,0.0010184251204413824,0.0011358940134763662,0.0010184251204413824,0.0011358940134763662
0.86,thr,0.0009576336010044274,fit-age-sex-bloods,0,0.0009739574886720712,0.0010716504624529526,0.0009739574886720712,0.0010716504624529526
0.87,thr,0.0008936142300108934,fit-age-sex-bloods,0,0.0009255365814500387,0.0010121614233931074,0.0009255365814500387,0.0010121614233931074
0.88,thr,0.0008295948590173595,fit-age-sex-bloods,0,0.0008796608895830225,0.00096183284162903,0.0008796608895830225,0.00096183284162903
0.89,thr,0.0007655754880238257,fit-age-sex-bloods,0,0.0008327528563863899,0.0009150109341765913,0.0008327528563863899,0.0009150109341765913
0.9,thr,0.0007015561170302918,fit-age-sex-bloods,0,0.0007866167932360688,0.0008640593194660137,0.0007866167932360688,0.0008640593194660137
0.91,thr,0.0006375367460367579,fit-age-sex-bloods,0,0.0007381353899813451,0.0008086100677695912,0.0007381353899813451,0.0008086100677695912
0.92,thr,0.0005735173750432241,fit-age-sex-bloods,0,0.00067821688580503,0.000764013396276975,0.00067821688580503,0.000764013396276975
0.93,thr,0.0005094980040496902,fit-age-sex-bloods,0,0.0006195306649392301,0.0006953556643723462,0.0006195306649392301,0.0006953556643723462
0.94,thr,0.00044547863305615634,fit-age-sex-bloods,0,0.0005667967238512125,0.00063909525593385,0.0005667967238512125,0.00063909525593385
0.95,thr,0.0003814592620626225,fit-age-sex-bloods,0,0.0004982796080127925,0.0005722301236493199,0.0004982796080127925,0.0005722301236493199
0.96,thr,0.0003174398910690886,fit-age-sex-bloods,0,0.0004390619866049025,0.0005052044993285812,0.0004390619866049025,0.0005052044993285812
0.97,thr,0.00025342052007555475,fit-age-sex-bloods,0,0.0003562465697462325,0.00043741633044823994,0.0003562465697462325,0.00043741633044823994
0.98,thr,0.00018940114908202088,fit-age-sex-bloods,0,0.00028976355417829875,0.00033339688807245375,0.00028976355417829875,0.00033339688807245375
0.99,thr,0.0001253817780884868,fit-age-sex-bloods,0,0.00020638437421897625,0.00026155694011118874,0.00020638437421897625,0.00026155694011118874
1.0,thr,6.136240709495287e-05,fit-age-sex-bloods,0,6.136240709495287e-05,7.787793290588607e-05,6.136240709495287e-05,7.787793290588607e-05
0.0,tpr,0.0,fit-age-sex,0,0.0,0.041032311062431465,0.0,0.041032311062431465
0.01,tpr,0.2441860465116279,fit-age-sex,0,0.12875167672702884,0.31025223061084417,0.12875167672702884,0.31025223061084417
0.02,tpr,0.32558139534883723,fit-age-sex,0,0.1721359649122807,0.43059845559845555,0.1721359649122807,0.43059845559845555
0.03,tpr,0.37209302325581395,fit-age-sex,0,0.27569444444444446,0.45070297349709093,0.27569444444444446,0.45070297349709093
